data,chuva,vazao,temp_max,temp_min,temp_med,evap
2002-02-03,"52,400","68,475","24,300","19,200","21,750","1,900"
2002-02-04,"18,300","79,395","28,300","16,400","22,350","3,900"
2002-02-05,"9,500","60,305","29,900","19,600","24,750","4,500"
2002-02-06,0,"33,280","30,500","19,200","24,850","3,900"
2002-02-07,"14,300","34,875","29,400","19,100","24,250","2,800"
2002-02-08,0,"26,450","27,300",21,"24,150","1,400"
2002-02-09,8,"25,800","27,300","20,800","24,050","1,200"
2002-02-10,51,"24,370","26,900","20,600","23,750","1,100"
2002-02-11,"1,400","24,760","30,700","22,400","26,550","3,200"
2002-02-12,0,"23,200","31,100","20,600","25,850","3,800"
2002-02-13,0,"22,160","30,700","21,600","26,150","3,300"
2002-02-14,0,"21,640","31,300","17,800","24,550","4,600"
2002-02-15,0,"20,990","29,400","19,300","24,350","2,200"
2002-02-16,"20,200","32,990","31,100","18,200","24,650","2,200"
2002-02-17,"8,100","43,250","28,900","20,200","24,550","1,600"
2002-02-18,8,"44,450","26,700","19,800","23,250","2,600"
2002-02-19,"1,800","30,040","23,700","19,800","21,750","1,200"
2002-02-20,"7,200","28,360","27,100","19,800","23,450",1
2002-02-21,"55,400","59,480","27,500","20,800","24,150",1
2002-02-22,"17,100","65,560","31,700","21,600","26,650","2,400"
2002-02-23,9,"48,110","29,700","21,400","25,550","1,600"
2002-02-24,"11,600","39,950","28,700","21,200","24,950","3,100"
2002-02-25,"8,600","33,715","29,500",18,"23,750","4,600"
2002-02-26,0,"28,920","26,900","20,200","23,550","3,400"
2002-02-27,0,"26,060","26,500","20,700","23,600","2,200"
2002-02-28,0,"24,890","28,900",20,"24,450","3,200"
2002-03-01,0,"23,850","30,900",20,"25,450","3,400"
2002-03-02,0,"22,550",32,18,25,"4,300"
2002-03-03,0,"21,900","32,300","19,600","25,950","3,800"
2002-03-04,"2,600","21,640","30,300","18,800","24,550","4,400"
2002-03-05,0,"21,120","31,300","18,200","24,750",4
2002-03-06,0,"20,600","32,300","17,600","24,950","4,500"
2002-03-07,0,"20,600","31,900","18,500","25,200",5
2002-03-08,0,"19,690","32,500",19,"25,750","4,200"
2002-03-09,0,"19,300","33,100","19,400","26,250","3,800"
2002-03-10,0,"19,180",32,"18,600","25,300",5
2002-03-11,0,"18,460","31,200","19,100","25,150","3,900"
2002-03-12,0,"16,060","31,500","18,400","24,950","5,200"
2002-03-13,0,"15,220","33,100","17,600","25,350","4,600"
2002-03-14,0,"13,950","30,700","18,800","24,750","2,500"
2002-03-15,"3,800","17,140","32,900","19,400","26,150","2,300"
2002-03-16,"0,600","20,340","32,100","18,400","25,250","4,100"
2002-03-17,0,"16,900","31,900","20,600","26,250","5,900"
2002-03-18,0,"14,390","32,100","21,200","26,650","4,100"
2002-03-19,0,"14,170","32,700","18,800","25,750","4,700"
2002-03-20,0,"13,950","32,900","18,800","25,850","3,400"
2002-03-21,"61,700","34,440","28,100","19,600","23,850","3,100"
2002-03-22,0,"21,640","26,700","17,500","22,100","2,900"
2002-03-23,"0,100","18,820","26,900","17,200","22,050","2,500"
2002-03-24,0,"18,460","31,200","18,800",25,"4,200"
2002-03-25,"8,500","21,120","30,500","21,600","26,050","2,200"
2002-03-26,0,"19,430","31,300","20,200","25,750","3,200"
2002-03-27,"97,500","41,750","31,100","20,300","25,700","2,600"
2002-03-28,0,"37,400","31,500","18,300","24,900","3,500"
2002-03-29,0,"22,420","30,500","19,200","24,850","2,900"
2002-03-30,0,"20,600","30,500","17,100","23,800","3,400"
2002-03-31,0,"18,940","31,300",16,"23,650",4
2002-04-01,0,"18,100",32,"16,100","24,050","4,200"
2002-04-02,0,"18,340","32,900","16,700","24,800","3,600"
2002-04-03,0,"17,620","32,900","17,400","25,150","3,800"
2002-04-04,0,"17,140","30,700","18,400","24,550","3,500"
2002-04-05,0,"16,420","30,100","16,600","23,350","3,300"
2002-04-06,0,"13,950","29,700","17,800","23,750","3,400"
2002-04-07,0,"14,500","30,300","18,800","24,550","3,400"
2002-04-08,"20,200","14,980","29,300","17,800","23,550",3
2002-04-09,0,"14,390","29,500","19,400","24,450","3,200"
2002-04-10,0,"14,060","29,500","19,700","24,600",3
2002-04-11,0,"13,840","29,900","15,700","22,800",3
2002-04-12,0,"13,400",33,17,25,"3,200"
2002-04-13,0,"12,850","31,900","16,600","24,250","4,900"
2002-04-14,"1,600","13,180","30,500","18,200","24,350","2,900"
2002-04-15,"0,600","14,620","30,300","19,700",25,"2,700"
2002-04-16,0,"14,390","30,100","17,400","23,750","3,700"
2002-04-17,0,"8,665","29,500","15,200","22,350","2,200"
2002-04-18,0,"12,960","32,100","15,800","23,950",4
2002-04-19,0,"15,580","29,100","16,600","22,850","5,200"
2002-04-20,0,"14,060","30,900","17,600","24,250","2,300"
2002-04-21,0,"12,300","32,900","16,600","24,750","4,200"
2002-04-22,0,"11,200","29,900","19,800","24,850",4
2002-04-23,0,"10,540","29,700","19,200","24,450","3,400"
2002-04-24,0,"10,650","29,100","15,700","22,400","2,500"
2002-04-25,0,"13,510","30,900",14,"22,450","3,400"
2002-04-26,0,"12,520","32,100",14,"23,050","4,500"
2002-04-27,0,"12,080","33,300","14,300","23,800","5,100"
2002-04-28,0,"11,420","29,700","16,400","23,050","2,800"
2002-04-29,0,"10,430","28,900","18,300","23,600","2,600"
2002-04-30,0,"10,430","31,100","15,200","23,150","3,300"
2002-05-01,0,"10,320","32,500",13,"22,750","4,800"
2002-05-02,0,"10,100","29,500","21,400","25,450","2,900"
2002-05-03,0,"10,430","29,100","18,500","23,800",2
2002-05-04,"2,100","13,400","30,300","17,200","23,750","1,600"
2002-05-05,"30,200","13,840","30,500","18,100","24,300","1,700"
2002-05-06,0,"12,080","27,900","18,800","23,350","1,800"
2002-05-07,"34,200","18,820","28,300","15,700",22,"1,900"
2002-05-08,0,"15,820","28,900","16,700","22,800","3,100"
2002-05-09,0,"11,860","28,500","17,200","22,850",2
2002-05-10,"8,200","13,070","27,700","17,400","22,550","1,500"
2002-05-11,0,"11,530","28,300","17,200","22,750","2,200"
2002-05-12,0,"11,420","25,900","17,200","21,550","1,600"
2002-05-13,"1,900","11,530","26,900","16,600","21,750","1,200"
2002-05-14,0,"11,090","25,900","14,800","20,350","2,100"
2002-05-15,0,"11,090","28,500","19,500",24,"2,900"
2002-05-16,0,"10,320","28,900","14,400","21,650","2,900"
2002-05-17,0,"10,100","29,900",15,"22,450","3,100"
2002-05-18,0,"9,690","27,500","18,200","22,850","2,200"
2002-05-19,0,"10,430","29,100",15,"22,050","2,400"
2002-05-20,"6,600","11,310","28,100","15,300","21,700","1,500"
2002-05-21,0,"11,420","28,300","17,200","22,750","2,400"
2002-05-22,"5,600","11,310","23,500","17,200","20,350","2,200"
2002-05-23,0,"12,080","21,900","13,800","17,850","1,800"
2002-05-24,0,"11,200","23,500","10,700","17,100","3,500"
2002-05-25,0,"11,090","23,700",10,"16,850","2,900"
2002-05-26,0,"9,690","23,700","9,100","16,400",3
2002-05-27,0,"8,973","24,900","7,500","16,200","3,100"
2002-05-28,0,"9,178","22,500","9,800","16,150","2,100"
2002-05-29,0,"9,075","24,800","12,600","18,700","2,400"
2002-05-30,0,"9,588","26,700","10,600","18,650","2,500"
2002-05-31,0,"9,485","28,400",14,"21,200","2,400"
2002-06-01,0,"9,075","26,900","12,200","19,550","2,100"
2002-06-02,0,"9,178","26,100","16,400","21,250",2
2002-06-03,0,"9,793","26,100",15,"20,550",2
2002-06-04,0,"9,895","27,300","13,200","20,250","2,200"
2002-06-05,0,"9,793","26,900","11,200","19,050","2,800"
2002-06-06,0,"9,895","28,500",12,"20,250","2,800"
2002-06-07,0,"9,793","28,300","11,200","19,750","3,600"
2002-06-08,0,"10,100","28,700","12,200","20,450","2,800"
2002-06-09,0,"10,210","28,900","12,200","20,550","3,300"
2002-06-10,0,"9,998","28,600","12,100","20,350","2,100"
2002-06-11,0,"9,998","28,100","12,700","20,400","2,600"
2002-06-12,0,"9,383","28,500","11,600","20,050","3,100"
2002-06-13,0,"9,383","29,100","11,400","20,250","3,100"
2002-06-14,0,"13,290","29,300",11,"20,150","3,100"
2002-06-15,0,"12,630","27,100","14,600","20,850","2,800"
2002-06-16,0,"11,420",27,15,21,1
2002-06-17,0,"10,870","25,500","13,800","19,650","1,800"
2002-06-18,0,"11,090","27,400","10,900","19,150","2,800"
2002-06-19,0,"11,970","28,900","12,800","20,850","3,500"
2002-06-20,0,"11,420","26,900","11,900","19,400","3,900"
2002-06-21,0,"11,750","27,300","8,400","17,850","3,400"
2002-06-22,0,"11,530","27,300","8,300","17,800","3,300"
2002-06-23,0,"12,080","24,300","12,200","18,250",2
2002-06-24,0,"11,750","26,500",12,"19,250","2,800"
2002-06-25,0,"11,750","24,600",14,"19,300","2,600"
2002-06-26,0,"12,080","24,900","13,800","19,350","1,600"
2002-06-27,0,"12,960","24,700","13,200","18,950",2
2002-06-28,0,"9,075","26,300","15,100","20,700","3,200"
2002-06-29,0,"12,300","27,500",16,"21,750","2,900"
2002-06-30,0,"13,620","28,100","14,400","21,250","4,900"
2002-07-01,0,"11,860","28,500","11,300","19,900","3,700"
2002-07-02,0,"11,640","26,100","11,200","18,650","3,500"
2002-07-03,0,"11,750","27,100","15,200","21,150","2,600"
2002-07-04,0,"11,530","24,500",11,"17,750","2,300"
2002-07-05,0,"9,690","26,900","13,600","20,250","2,600"
2002-07-06,0,"10,760","25,700",9,"17,350","2,300"
2002-07-07,0,"12,410","26,500","8,800","17,650","2,900"
2002-07-08,0,"11,970","27,300","10,800","19,050","4,400"
2002-07-09,0,"11,530","21,900",11,"16,450","2,100"
2002-07-10,"2,300","11,860","23,900","16,400","20,150","0,900"
2002-07-11,0,"11,750","27,900",12,"19,950","3,600"
2002-07-12,"1,400","11,530","23,300","16,200","19,750","0,900"
2002-07-13,0,"11,970","25,500","13,200","19,350","0,600"
2002-07-14,0,"11,860","24,100","13,600","18,850",3
2002-07-15,0,"12,080","23,100","12,400","17,750","1,600"
2002-07-16,0,"11,640","26,700","15,200","20,950","2,500"
2002-07-17,0,"12,080","26,500","11,200","18,850","4,100"
2002-07-18,0,"12,080","23,100","11,800","17,450","3,800"
2002-07-19,0,"11,860","20,700",11,"15,850","2,400"
2002-07-20,0,"12,080","24,100","13,200","18,650","2,800"
2002-07-21,0,"11,970","24,500",11,"17,750","3,200"
2002-07-22,0,"11,750","26,300","13,200","19,750","3,100"
2002-07-23,0,"12,190","27,900","14,400","21,150","2,900"
2002-07-24,0,"11,970","26,900","12,200","19,550","2,500"
2002-07-25,0,"11,530","27,100","9,800","18,450","2,300"
2002-07-26,0,"11,530","28,100","8,200","18,150","4,200"
2002-07-27,0,"11,200","29,300","12,200","20,750","4,100"
2002-07-28,0,"11,420","27,700",15,"21,350","2,900"
2002-07-29,0,"11,860","21,700","13,600","17,650",4
2002-07-30,0,"12,190","24,500","14,400","19,450","3,200"
2002-07-31,0,"12,190","28,300",8,"18,150","4,700"
2002-08-01,0,"12,190","27,300","10,800","19,050",3
2002-08-02,"1,700","12,080","27,500","16,500",22,"2,200"
2002-08-03,"0,700","13,400","26,900","17,800","22,350","2,600"
2002-08-04,"15,800","14,620","30,700",15,"22,850","2,700"
2002-08-05,0,"13,070","31,500","15,400","23,450","2,900"
2002-08-06,"0,200","12,630","32,500",15,"23,750",4
2002-08-07,"0,500","11,750","30,700","12,600","21,650","3,800"
2002-08-08,0,"11,860","30,300","13,600","21,950","5,100"
2002-08-09,0,"11,200","28,700","13,100","20,900","5,600"
2002-08-10,0,"11,310","29,300","11,600","20,450","4,800"
2002-08-11,0,"11,310","27,100","15,600","21,350","3,800"
2002-08-12,0,"12,300","29,700","10,700","20,200","4,500"
2002-08-13,0,"10,650","31,500",11,"21,250","6,100"
2002-08-14,0,"11,420","31,700","10,700","21,200","5,800"
2002-08-15,0,"12,520","29,400","14,100","21,750","4,800"
2002-08-16,0,"11,750","27,300","12,200","19,750",5
2002-08-17,0,"11,530","26,900","15,200","21,050","5,500"
2002-08-18,0,"11,420","26,500","13,400","19,950","5,300"
2002-08-19,0,"10,430","24,200","15,800",20,"4,500"
2002-08-20,0,"8,460","27,900","16,100",22,"6,400"
2002-08-21,0,"8,358","26,400","9,300","17,850","5,300"
2002-08-22,0,"8,563","29,100","13,900","21,500","4,500"
2002-08-23,0,"11,970","28,700","12,700","20,700","5,300"
2002-08-24,0,"12,190",28,"10,200","19,100","3,700"
2002-08-25,0,"11,860","28,100","11,600","19,850","3,700"
2002-08-26,0,"8,665","28,300","13,200","20,750","5,100"
2002-08-27,0,"7,378","26,500","11,900","19,200","4,300"
2002-08-28,0,"7,186","27,100",13,"20,050","3,700"
2002-08-29,0,"7,378","28,500","11,900","20,200",6
2002-08-30,0,"7,858","26,700","13,300",20,"3,200"
2002-08-31,0,"7,570","30,500","14,200","22,350","3,300"
2002-09-01,"7,400","8,973","24,100","17,400","20,750","1,500"
2002-09-02,"9,800","13,070","25,900","11,600","18,750","6,100"
2002-09-03,0,"9,485","24,100","9,300","16,700","3,400"
2002-09-04,0,"9,178","28,500","12,200","20,350",5
2002-09-05,0,"8,870","28,100",15,"21,550","4,500"
2002-09-06,0,"7,378","31,500","15,700","23,600","5,600"
2002-09-07,0,"7,762","23,200","16,400","19,800","1,600"
2002-09-08,"9,200","9,075","19,500","15,800","17,650","2,200"
2002-09-09,"0,200","8,870","23,900","15,700","19,800","2,200"
2002-09-10,"2,800","9,178","25,400","17,200","21,300","3,500"
2002-09-11,0,"8,870","24,600","17,600","21,100","3,900"
2002-09-12,0,"9,178","26,700","13,800","20,250","4,700"
2002-09-13,0,"8,563","32,300","10,900","21,600",6
2002-09-14,0,"8,973","27,700","18,400","23,050",4
2002-09-15,0,"8,665","28,300",15,"21,650","4,900"
2002-09-16,0,"8,768","25,900",17,"21,450","4,400"
2002-09-17,0,"8,050","28,900","17,200","23,050","4,100"
2002-09-18,0,"7,570","24,800","16,800","20,800","3,700"
2002-09-19,0,"7,378","28,700","18,200","23,450","5,500"
2002-09-20,0,"7,282","30,100","14,300","22,200","5,800"
2002-09-21,0,"7,474","28,500","16,400","22,450","3,500"
2002-09-22,"13,600","7,954","18,900",15,"16,950","0,500"
2002-09-23,"2,400","12,190","20,900","15,400","18,150","0,900"
2002-09-24,"4,200","13,400","21,700","16,600","19,150","2,100"
2002-09-25,"12,800","12,740","18,500",14,"16,250",1
2002-09-26,0,"11,970","24,500","12,900","18,700","4,600"
2002-09-27,0,"10,760","26,100",12,"19,050","2,800"
2002-09-28,0,"10,430","27,500",12,"19,750","3,600"
2002-09-29,0,"10,100","29,500","12,800","21,150",5
2002-09-30,0,"8,460","30,900","13,800","22,350","6,500"
2002-10-01,0,"7,570","31,200","15,400","23,300","4,400"
2002-10-02,"19,300","12,410","29,500","16,400","22,950","4,700"
2002-10-03,0,"14,390","29,500","18,500",24,"3,400"
2002-10-04,0,"11,310","29,900","15,200","22,550","3,500"
2002-10-05,0,"8,050","31,500","15,600","23,550","5,600"
2002-10-06,0,"8,563","31,700","15,200","23,450",6
2002-10-07,0,"8,870","31,900","14,600","23,250","6,800"
2002-10-08,0,"8,563","33,900","15,100","24,500","6,900"
2002-10-09,0,"8,460","33,300","14,800","24,050","7,800"
2002-10-10,0,"7,762","32,300","13,400","22,850","7,100"
2002-10-11,0,"7,282","32,300",13,"22,650","10,200"
2002-10-12,0,"6,994","33,700",13,"23,350","6,900"
2002-10-13,0,"6,802","34,100","14,700","24,400","7,900"
2002-10-14,0,"6,706","34,100","13,500","23,800","8,300"
2002-10-15,0,"6,226","33,100",12,"22,550","9,100"
2002-10-16,0,"6,226","34,300","12,600","23,450","9,600"
2002-10-17,0,"6,226","35,100","11,200","23,150","8,900"
2002-10-18,0,"5,842","31,100","18,400","24,750","6,600"
2002-10-19,0,"5,842","30,300","18,800","24,550","4,500"
2002-10-20,0,"5,650","32,100","14,600","23,350","8,300"
2002-10-21,0,"5,650","35,300","15,800","25,550","6,800"
2002-10-22,"3,100","5,746","31,500","20,700","26,100","4,700"
2002-10-23,"5,400","7,474","24,400",18,"21,200",2
2002-10-24,"0,200","8,460","23,300","17,100","20,200","2,700"
2002-10-25,0,"6,322","30,700","18,200","24,450","4,300"
2002-10-26,0,"5,650","30,300","19,800","25,050",4
2002-10-27,0,"5,650","34,700","17,600","26,150",4
2002-10-28,0,"6,706","33,300","20,200","26,750",5
2002-10-29,"3,200","7,090","33,300","19,800","26,550","5,100"
2002-10-30,"19,800","6,994","24,900",20,"22,450",2
2002-10-31,0,"11,750","30,100","20,800","25,450","2,800"
2002-11-01,"6,900","16,420","26,400","19,800","23,100","2,200"
2002-11-02,"3,200","11,530","27,900","18,800","23,350","3,900"
2002-11-03,"4,200","12,080","29,900",20,"24,950",4
2002-11-04,0,"9,895","31,300","17,800","24,550",4
2002-11-05,"7,900","12,080","27,500","20,200","23,850",2
2002-11-06,"44,400","28,920","20,700","16,800","18,750","2,200"
2002-11-07,"6,500","18,340","22,500","15,600","19,050","2,400"
2002-11-08,"0,600","13,180","25,400",12,"18,700","5,200"
2002-11-09,0,"11,640","28,500","11,800","20,150","4,800"
2002-11-10,0,"10,430","31,100","15,900","23,500","5,600"
2002-11-11,0,"10,870","32,900","20,200","26,550","4,900"
2002-11-12,0,"9,793","29,300","19,800","24,550","3,500"
2002-11-13,"1,100","10,320","26,100","19,700","22,900","1,200"
2002-11-14,"5,900","19,690","29,700","19,600","24,650","5,200"
2002-11-15,0,"14,060","30,100",18,"24,050","2,500"
2002-11-16,"4,900","15,460","32,700","19,600","26,150","3,600"
2002-11-17,"21,300","21,380","29,100","18,800","23,950","2,200"
2002-11-18,"2,600","27,800","32,400","18,800","25,600","4,100"
2002-11-19,0,"15,940","31,500","20,200","25,850","2,700"
2002-11-20,"5,400","19,690","31,100","20,100","25,600","3,900"
2002-11-21,0,"13,950","32,700","21,400","27,050","4,700"
2002-11-22,"4,700","12,740","30,300","21,600","25,950","2,400"
2002-11-23,"8,900","12,630","28,800",21,"24,900","2,500"
2002-11-24,"23,600","15,940","28,800","20,600","24,700","2,300"
2002-11-25,0,"18,340","31,700","19,200","25,450","4,300"
2002-11-26,0,"13,620","32,700",20,"26,350","3,600"
2002-11-27,"21,200","12,630","26,500","19,200","22,850","2,700"
2002-11-28,"4,200","12,630","31,900",15,"23,450","6,200"
2002-11-29,0,"12,410",32,16,24,7
2002-11-30,0,"12,300","32,700",18,"25,350","4,400"
2002-12-01,0,"12,740","34,100","19,200","26,650","6,800"
2002-12-02,0,"11,090","35,300","17,600","26,450","4,600"
2002-12-03,0,"15,820","31,300","19,700","25,500","4,900"
2002-12-04,0,"14,170","32,500","22,200","27,350","4,500"
2002-12-05,0,"12,300","33,300","21,700","27,500","2,900"
2002-12-06,0,"12,190","33,300","20,600","26,950",3
2002-12-07,"5,700","12,630","33,500","20,600","27,050","2,400"
2002-12-08,"7,600","12,410","32,700","20,400","26,550","2,600"
2002-12-09,"8,200","15,460","28,100","20,600","24,350","1,400"
2002-12-10,"51,600","29,480","28,700","20,200","24,450","1,100"
2002-12-11,"15,600","34,875","25,100","20,700","22,900","0,800"
2002-12-12,"21,200","42,650","23,600","20,800","22,200","0,500"
2002-12-13,"32,900","55,190","23,400","20,600",22,"0,700"
2002-12-14,"23,100","58,160","26,900","20,800","23,850","1,500"
2002-12-15,"10,300","32,420","27,300","21,600","24,450","1,400"
2002-12-16,"2,200","28,920","25,400","20,600",23,"0,800"
2002-12-17,"28,200","32,280","32,100","17,900",25,"3,800"
2002-12-18,"1,500","26,840","31,300","20,900","26,100","5,500"
2002-12-19,0,"18,580","29,800","18,500","24,150","3,700"
2002-12-20,"3,600","19,060","32,700","18,800","25,750","3,700"
2002-12-21,0,"20,860","32,300","19,800","26,050","2,800"
2002-12-22,"33,600","18,340","30,900","20,100","25,500","4,100"
2002-12-23,0,"15,820",30,"21,400","25,700","2,900"
2002-12-24,0,"15,460","33,700","22,200","27,950","3,600"
2002-12-25,"6,500","19,690","30,500",21,"25,750","1,900"
2002-12-26,"5,600","21,640","28,700","21,400","25,050","3,900"
